"Sex","bcl_YM","bcl_YMrc","bcl_Age","TestType","PT_DRA","PT_DRP","PT_OF","PT_N","PT_SM","GenCoeff","InbrdCoeff","altDogID"
1,201307,201307,55,1,3,4,3,5,4,13.56,0.12,"R11133"
1,201307,201307,54,1,4,2,3,2,3,13.56,0.12,"R11134"
1,201307,201307,54,1,4,2,3,2,3,13.56,0.12,"R11135"
1,201307,201307,56,1,1,4,2,4,2,13.74,0.14,"R11136"
2,201307,201307,56,1,4,3,4,4,5,13.74,0.14,"R11138"
1,201307,201307,56,1,4,5,4,5,5,13.74,0.14,"R11139"
2,201307,201307,56,1,4,4,4,5,5,13.74,0.14,"R11140"
1,201307,201307,57,1,4,4,5,3,4,9.67,0.00100000104749745,"R11141"
1,201307,201307,56,1,5,4,4,5,5,9.67,0.00100000104749745,"R11142"
1,201307,201307,57,1,4,5,4,5,5,9.67,0.00100000104749745,"R11143"
1,201307,201307,57,1,4,3,3,3,4,9.67,0.00100000104749745,"R11144"
2,201307,201307,57,1,5,5,5,5,5,9.67,0.00100000104749745,"R11145"
1,201307,201307,57,1,4,2,3,3,2,11.86,0.08,"R11146"
1,201307,201307,57,1,3,4,4,4,5,11.86,0.08,"R11147"
2,201307,201307,57,1,3,5,4,4,5,11.86,0.08,"R11148"
1,201307,201307,57,1,3,3,3,4,5,11.86,0.08,"R11149"
2,201307,201307,57,1,3,5,5,5,4,11.86,0.08,"R11150"
1,201308,201308,62,1,3,4,4,5,5,13.81,0.15,"R11151"
2,201308,201308,62,1,2,5,2,4,3,13.81,0.15,"R11152"
1,201308,201308,59,1,3,4,3,3,4,13.65,0.14,"R11153"
2,201308,201308,55,1,5,5,5,5,5,13.65,0.14,"R11154"
2,201308,201308,54,1,3,3,3,4,4,13.65,0.14,"R11155"
2,201308,201308,55,1,2,4,3,5,5,13.65,0.14,"R11156"
1,201308,201308,54,1,5,3,3,4,5,13.65,0.14,"R11157"
1,201308,201308,54,1,3,4,2,4,5,13.65,0.14,"R11158"
1,201308,201308,55,1,3,4,4,5,5,13.65,0.14,"R11159"
1,201308,201308,54,1,3,4,4,4,5,13.65,0.14,"R11160"
1,201308,201308,56,1,3,3,3,3,5,14.21,0.15,"R11161"
2,201308,201308,56,1,3,4,3,5,5,14.21,0.15,"R11162"
2,201308,201308,56,1,2,5,3,4,3,14.21,0.15,"R11163"
1,201308,201308,56,1,5,3,4,4,5,14.21,0.15,"R11164"
1,201308,201308,56,1,2,4,3,4,4,14.21,0.15,"R11165"
1,201308,201308,56,1,3,4,4,4,5,14.21,0.15,"R11166"
2,201308,201308,61,1,4,4,4,4,5,13.35,0.13,"R11167"
1,201308,201308,61,1,5,2,2,5,4,13.35,0.13,"R11168"
1,201308,201308,60,1,5,4,4,5,5,13.35,0.13,"R11169"
2,201308,201308,61,1,3,3,3,5,4,13.35,0.13,"R11170"
2,201308,201308,60,1,4,4,4,4,5,13.35,0.13,"R11171"
2,201308,201308,60,1,4,5,5,5,5,13.35,0.13,"R11172"
2,201308,201308,61,1,5,5,5,5,5,13.35,0.13,"R11173"
1,201308,201308,61,1,5,3,3,4,5,13.35,0.13,"R11174"
1,201308,201308,60,1,5,3,3,5,5,13.35,0.13,"R11175"
1,201308,201308,64,1,4,4,4,4,5,13.94,0.14,"R11176"
1,201308,201308,64,1,5,5,5,5,5,13.94,0.14,"R11177"
2,201308,201308,63,1,5,3,4,2,5,13.94,0.14,"R11178"
2,201308,201308,63,1,0,0,4,4,5,13.94,0.14,"R11179"
2,201308,201308,64,1,3,4,4,5,5,13.94,0.14,"R11180"
2,201308,201308,64,1,5,3,4,4,5,13.94,0.14,"R11181"
1,201308,201308,63,1,5,3,3,4,5,13.94,0.14,"R11182"
2,201308,201308,63,1,3,4,4,5,5,13.94,0.14,"R11183"
1,201308,201308,56,1,3,2,2,2,2,13.79,0.16,"R11184"
2,201308,201308,56,1,4,3,4,4,5,13.79,0.16,"R11185"
2,201308,201308,56,1,3,4,4,5,5,13.79,0.16,"R11186"
2,201308,201308,56,1,4,3,3,4,5,13.79,0.16,"R11187"
2,201308,201308,56,1,1,3,2,1,3,13.79,0.16,"R11188"
2,201308,201308,55,1,5,4,4,4,5,13.84,0.15,"R11189"
1,201308,201308,55,1,4,4,4,4,5,13.84,0.15,"R11190"
2,201308,201308,55,1,3,2,3,3,4,13.84,0.15,"R11191"
1,201309,201309,60,1,4,2,3,3,4,13.87,0.12,"R11192"
2,201309,201309,61,1,5,3,4,3,4,13.87,0.12,"R11193"
1,201309,201309,61,1,4,3,3,3,5,13.87,0.12,"R11194"
1,201309,201309,61,1,3,4,2,4,5,13.87,0.12,"R11195"
2,201309,201309,60,1,4,3,3,3,5,13.87,0.12,"R11196"
1,201309,201309,61,1,4,2,2,3,4,13.87,0.12,"R11197"
2,201309,201309,60,1,2,4,2,3,3,13.87,0.12,"R11198"
1,201309,201309,60,1,3,2,2,2,3,13.87,0.12,"R11199"
2,201309,201309,61,1,3,4,3,4,5,13.87,0.12,"R11200"
2,201309,201309,60,1,2,4,3,3,3,14.21,0.13,"R11202"
2,201309,201309,61,1,4,5,4,4,5,14.21,0.13,"R11203"
2,201309,201309,60,1,3,4,3,4,4,14.21,0.13,"R11204"
1,201309,201309,60,1,3,4,4,4,5,14.21,0.13,"R11205"
2,201309,201309,61,1,2,5,3,4,3,14.21,0.13,"R11206"
1,201309,201309,61,1,3,3,2,5,4,14.21,0.13,"R11207"
1,201309,201309,61,1,4,1,2,3,3,14.21,0.13,"R11208"
2,201309,201309,61,1,4,3,3,5,5,14.21,0.13,"R11209"
1,201309,201309,60,1,3,5,4,3,5,14.21,0.13,"R11210"
2,201309,201309,60,1,3,3,3,4,5,14.21,0.13,"R11211"
1,201309,201309,60,1,3,4,3,4,4,14.21,0.13,"R11212"
2,201309,201309,57,1,3,3,3,3,5,14.14,0.13,"R11213"
2,201309,201309,57,1,3,4,3,4,4,14.14,0.13,"R11214"
1,201309,201309,57,1,4,4,4,4,5,14.14,0.13,"R11215"
2,201309,201309,57,1,2,4,3,4,4,14.14,0.13,"R11216"
1,201309,201309,60,1,5,3,3,5,5,14.32,0.16,"R11217"
2,201309,201309,60,1,5,2,3,3,4,14.32,0.16,"R11218"
2,201309,201309,60,1,3,3,3,4,5,14.32,0.16,"R11219"
1,201309,201309,60,1,5,2,4,5,3,14.32,0.16,"R11220"
1,201309,201309,60,1,5,2,2,2,4,14.32,0.16,"R11221"
1,201309,201309,60,1,5,4,4,4,5,14.32,0.16,"R11222"
1,201309,201309,60,1,5,2,2,4,4,14.32,0.16,"R11223"
1,201309,201309,56,1,3,4,4,4,5,13.5,0.12,"R11224"
1,201309,201309,57,1,4,3,3,4,5,13.5,0.12,"R11225"
1,201309,201309,56,1,4,2,4,4,4,13.5,0.12,"R11226"
1,201309,201309,56,1,4,3,4,4,5,13.5,0.12,"R11227"
2,201309,201309,57,1,2,3,4,5,2,13.5,0.12,"R11228"
2,201309,201309,56,1,3,4,4,5,5,13.5,0.12,"R11229"
1,201309,201309,57,1,4,4,3,3,5,13.5,0.12,"R11230"
2,201309,201309,57,1,4,3,3,5,5,13.5,0.12,"R11231"
1,201310,201310,58,1,4,2,3,5,4,14.32,0.16,"R11232"
1,201310,201310,58,1,5,1,1,4,1,14.32,0.16,"R11233"
1,201310,201310,58,1,5,3,4,4,5,14.32,0.16,"R11234"
2,201310,201310,58,1,4,3,2,4,4,14.32,0.16,"R11235"
2,201310,201310,56,1,4,3,3,4,5,13.9,0.13,"R11236"
1,201310,201310,56,1,3,4,4,2,5,13.9,0.13,"R11237"
1,201309,201309,55,1,2,3,2,3,4,13.9,0.13,"R11238"
2,201310,201310,56,1,5,3,3,5,5,13.9,0.13,"R11239"
1,201309,201309,55,1,5,3,4,3,5,13.9,0.13,"R11240"
1,201309,201309,55,1,3,3,3,5,5,13.9,0.13,"R11241"
1,201309,201309,55,1,3,3,4,4,5,13.9,0.13,"R11242"
2,201310,201310,56,1,4,3,3,4,5,13.9,0.13,"R11243"
1,201310,201310,56,1,4,3,3,2,4,13.78,0.13,"R11244"
2,201310,201310,55,1,4,3,3,4,5,13.78,0.13,"R11245"
2,201310,201310,55,1,4,4,5,5,5,13.78,0.13,"R11246"
1,201310,201310,56,1,2,4,3,2,4,13.78,0.13,"R11247"
1,201310,201310,56,1,4,2,3,4,3,13.78,0.13,"R11248"
1,201310,201310,56,1,4,4,3,3,4,13.78,0.13,"R11249"
2,201310,201310,55,1,4,3,3,3,4,13.78,0.13,"R11250"
2,201310,201310,55,1,3,2,2,2,4,13.78,0.13,"R11251"
1,201310,201310,55,1,3,3,3,3,4,12.94,0.09,"R11252"
1,201310,201310,56,1,4,3,3,5,5,12.94,0.09,"R11253"
1,201310,201310,56,1,2,5,3,3,2,12.94,0.09,"R11254"
2,201310,201310,55,1,2,3,2,3,4,12.94,0.09,"R11255"
1,201310,201310,55,1,4,4,4,4,5,12.94,0.09,"R11256"
2,201310,201310,55,1,3,4,4,5,5,12.94,0.09,"R11257"
2,201311,201311,79,1,3,4,3,3,3,12.94,0.09,"R11258"
1,201310,201310,62,1,2,2,2,3,3,12.94,0.09,"R11259"
2,201310,201310,55,1,5,3,3,3,5,12.94,0.09,"R11260"
1,201310,201310,55,1,4,3,3,5,5,13.84,0.12,"R11261"
1,201310,201310,55,1,3,5,4,4,5,13.84,0.12,"R11262"
1,201310,201310,55,1,2,4,2,5,4,13.84,0.12,"R11263"
2,201310,201310,55,1,3,5,3,4,5,13.84,0.12,"R11264"
2,201310,201310,55,1,4,3,3,5,5,13.84,0.12,"R11265"
2,201310,201310,55,1,3,3,3,3,5,13.84,0.12,"R11266"
2,201310,201310,55,1,2,4,3,5,4,13.84,0.12,"R11267"
2,201310,201310,58,1,3,3,3,3,5,14.01,0.14,"R11268"
1,201310,201310,58,1,4,3,3,3,5,14.01,0.14,"R11269"
1,201310,201310,57,1,3,1,2,3,3,14.01,0.14,"R11270"
1,201310,201310,57,1,3,2,3,2,4,14.01,0.14,"R11271"
2,201310,201310,57,1,3,5,4,5,5,14.01,0.14,"R11272"
1,201310,201310,57,1,4,2,2,2,5,14.01,0.14,"R11273"
2,201310,201310,58,1,2,4,3,2,4,14.01,0.14,"R11274"
2,201310,201310,58,1,3,3,3,3,5,14.01,0.14,"R11275"
1,201310,201310,57,1,4,4,4,4,5,14.01,0.14,"R11276"
2,201311,201311,59,1,4,3,3,3,5,14.01,0.13,"R11277"
1,201310,201310,58,1,4,3,3,3,5,14.01,0.13,"R11278"
2,201311,201311,59,1,4,4,4,5,5,14.01,0.13,"R11279"
2,201310,201310,58,1,4,3,3,2,5,14.01,0.13,"R11280"
2,201310,201310,58,1,2,4,3,2,5,14.01,0.13,"R11281"
2,201311,201311,59,1,3,4,3,3,5,14.01,0.13,"R11282"
1,201311,201311,59,1,4,2,2,2,4,14.01,0.13,"R11283"
1,201310,201310,58,1,4,2,3,2,4,14.01,0.13,"R11284"
1,201311,201311,69,1,3,4,3,3,5,13.7,0.12,"R11285"
2,201311,201311,65,1,2,4,3,2,4,13.7,0.12,"R11286"
2,201311,201311,65,1,5,2,3,4,4,13.7,0.12,"R11287"
1,201311,201311,69,1,3,4,4,3,5,13.7,0.12,"R11288"
2,201311,201311,67,1,2,3,2,2,3,13.7,0.12,"R11289"
2,201311,201311,67,1,3,5,4,4,4,13.7,0.12,"R11290"
1,201311,201311,69,1,4,2,2,3,3,13.7,0.12,"R11291"
2,201311,201311,59,1,2,2,2,2,2,13.75,0.14,"R11292"
2,201311,201311,59,1,5,3,4,4,5,13.75,0.14,"R11293"
2,201311,201311,59,1,2,3,4,3,4,13.75,0.14,"R11294"
2,201311,201311,59,1,4,4,4,4,5,13.75,0.14,"R11295"
2,201311,201311,59,1,3,4,3,3,4,13.75,0.14,"R11296"
1,201311,201311,59,1,4,3,4,4,5,13.75,0.14,"R11297"
1,201311,201311,59,1,5,4,5,4,5,13.75,0.14,"R11298"
2,201311,201311,57,1,3,5,3,3,4,13.56,0.13,"R11299"
1,201311,201311,57,1,3,4,4,5,5,13.56,0.13,"R11300"
1,201311,201311,57,1,4,2,2,3,3,13.56,0.13,"R11301"
1,201311,201311,57,1,3,3,3,3,5,13.56,0.13,"R11302"
2,201311,201311,58,1,4,2,2,5,4,13.56,0.13,"R11303"
2,201311,201311,58,1,3,4,4,4,4,13.56,0.13,"R11304"
2,201311,201311,58,1,5,2,2,3,4,13.56,0.13,"R11305"
2,201311,201311,57,1,2,4,3,3,5,13.56,0.13,"R11306"
2,201311,201311,65,1,5,3,3,4,5,13.56,0.13,"R11307"
1,201311,201311,63,1,2,3,2,3,3,13.14,0.1,"R11308"
1,201311,201311,62,1,2,2,1,4,3,13.14,0.1,"R11309"
1,201311,201311,63,1,3,4,3,4,4,13.14,0.1,"R11310"
2,201311,201311,63,1,5,2,2,2,4,13.14,0.1,"R11311"
2,201311,201311,63,1,2,3,2,2,3,13.14,0.1,"R11312"
1,201311,201311,62,1,5,4,4,5,5,13.14,0.1,"R11313"
1,201311,201311,62,1,3,4,3,3,5,13.14,0.1,"R11314"
2,201311,201311,62,1,3,3,2,3,4,13.14,0.1,"R11315"
2,201311,201311,62,1,3,3,3,4,5,13.14,0.1,"R11316"
2,201311,201311,54,1,4,3,3,3,5,13.61,0.13,"R11317"
2,201311,201311,54,1,4,4,3,4,5,13.61,0.13,"R11318"
2,201311,201311,52,1,4,3,3,4,5,13.61,0.13,"R11319"
2,201311,201311,54,1,2,5,4,4,3,13.61,0.13,"R11320"
1,201311,201311,52,1,4,2,2,2,4,13.61,0.13,"R11321"
1,201311,201311,52,1,2,4,2,3,4,13.61,0.13,"R11322"
1,201311,201311,54,1,3,3,3,4,5,13.61,0.13,"R11323"
1,201311,201311,52,1,3,4,4,4,5,13.61,0.13,"R11324"
2,201311,201311,54,1,3,3,3,3,5,13.61,0.13,"R11325"
1,201311,201311,55,1,5,2,2,2,3,13.8,0.13,"R11326"
1,201311,201311,55,1,3,4,4,3,5,13.8,0.13,"R11327"
1,201311,201311,55,1,3,4,4,3,4,13.8,0.13,"R11328"
1,201311,201311,55,1,4,3,4,3,5,13.8,0.13,"R11329"
1,201311,201311,55,1,3,4,2,3,5,13.8,0.13,"R11330"
1,201311,201311,55,1,4,4,4,5,5,13.8,0.13,"R11331"
1,201311,201311,55,1,4,5,4,4,5,13.8,0.13,"R11332"
2,201312,201312,57,1,4,4,4,4,5,14.02,0.15,"R11333"
1,201312,201312,57,1,4,4,4,3,5,14.02,0.15,"R11334"
1,201312,201312,58,1,3,3,4,4,3,14.02,0.15,"R11335"
1,201312,201312,58,1,4,4,4,5,5,14.02,0.15,"R11336"
1,201312,201312,57,1,3,4,4,2,5,14.02,0.15,"R11337"
2,201312,201312,58,1,3,2,2,2,3,14.02,0.15,"R11338"
1,201312,201312,57,1,2,4,3,3,3,14.02,0.15,"R11339"
1,201312,201312,58,1,2,3,3,3,4,14.02,0.15,"R11340"
2,201312,201312,57,1,3,3,3,5,5,13.24,0.12,"R11341"
2,201312,201312,56,1,5,3,3,4,5,13.24,0.12,"R11342"
2,201312,201312,56,1,2,2,2,4,3,13.24,0.12,"R11343"
1,201312,201312,56,1,5,2,2,3,5,13.24,0.12,"R11344"
1,201312,201312,57,1,3,3,3,4,5,13.24,0.12,"R11345"
2,201312,201312,56,1,5,2,2,4,3,13.24,0.12,"R11346"
2,201312,201312,56,1,4,3,3,3,4,13.24,0.12,"R11347"
2,201312,201312,57,1,5,1,2,2,3,13.24,0.12,"R11348"
1,201312,201312,57,1,3,3,2,3,4,13.24,0.12,"R11349"
1,201312,201312,57,1,5,2,1,3,3,13.24,0.12,"R11350"
2,201312,201312,56,1,4,3,3,3,4,13.83,0.14,"R11351"
2,201312,201312,56,1,4,3,4,4,5,13.83,0.14,"R11352"
2,201312,201312,56,1,2,4,2,5,2,13.83,0.14,"R11353"
1,201312,201312,56,1,4,4,4,5,5,13.83,0.14,"R11354"
1,201312,201312,55,1,4,2,2,3,4,13.33,0.11,"R11355"
2,201312,201312,55,1,4,2,2,3,3,13.33,0.11,"R11356"
1,201312,201312,56,1,3,4,3,3,5,13.33,0.11,"R11357"
1,201312,201312,56,1,3,4,3,3,4,13.33,0.11,"R11358"
2,201312,201312,56,1,2,3,2,3,4,13.33,0.11,"R11359"
1,201312,201312,56,1,3,3,3,3,3,13.33,0.11,"R11360"
2,201312,201312,56,1,3,3,3,2,5,13.33,0.11,"R11361"
2,201312,201312,55,1,4,2,2,3,4,13.33,0.11,"R11362"
1,201312,201312,55,1,4,3,3,4,4,13.33,0.11,"R11363"
1,201312,201312,55,1,3,2,2,3,3,13.33,0.11,"R11364"
1,201312,201312,58,1,3,4,3,2,4,14.03,0.11,"R11365"
1,201312,201312,57,1,3,4,3,3,4,14.03,0.11,"R11366"
2,201312,201312,57,1,3,4,3,3,5,14.03,0.11,"R11367"
1,201312,201312,57,1,3,4,3,2,5,14.03,0.11,"R11368"
1,201312,201312,58,1,3,3,3,3,4,14.03,0.11,"R11369"
1,201312,201312,57,1,3,4,4,3,4,14.03,0.11,"R11370"
1,201312,201312,58,1,3,3,3,3,5,14.03,0.11,"R11371"
2,201312,201312,57,1,1,3,3,2,2,14.03,0.11,"R11372"
1,201312,201312,58,1,3,4,3,3,4,14.03,0.11,"R11373"
2,201401,201401,54,1,3,3,3,3,5,12.53,0.09,"R11374"
2,201401,201401,67,1,4,3,4,3,5,12.53,0.09,"R11375"
1,201401,201401,54,1,4,3,3,4,4,12.53,0.09,"R11376"
1,201401,201401,54,1,4,2,2,3,5,12.53,0.09,"R11377"
2,201401,201401,54,1,4,2,2,2,3,12.53,0.09,"R11378"
2,201401,201401,67,1,5,1,1,2,2,12.53,0.09,"R11379"
2,201401,201401,62,1,3,3,4,4,4,14.1,0.14,"R11380"
2,201401,201401,63,1,2,2,3,2,2,14.1,0.14,"R11381"
2,201401,201401,62,1,4,4,4,4,5,14.1,0.14,"R11382"
1,201401,201401,63,1,2,3,3,3,4,14.1,0.14,"R11383"
2,201401,201401,63,1,4,4,4,4,5,14.1,0.14,"R11384"
1,201401,201401,62,1,3,5,4,3,5,14.1,0.14,"R11385"
1,201401,201401,62,1,3,4,4,4,4,14.1,0.14,"R11386"
2,201401,201401,63,1,3,4,3,5,5,14.1,0.14,"R11387"
1,201401,201401,55,1,4,3,3,4,5,13.6,0.11,"R11388"
2,201401,201401,56,1,3,2,3,2,3,13.6,0.11,"R11389"
1,201401,201401,55,1,2,3,2,2,4,13.6,0.11,"R11390"
2,201401,201401,56,1,4,3,3,5,5,13.6,0.11,"R11391"
1,201401,201401,56,1,2,4,2,3,3,13.6,0.11,"R11392"
1,201401,201401,55,1,3,3,3,2,4,13.6,0.11,"R11393"
1,201401,201401,55,1,3,3,2,4,3,13.6,0.11,"R11394"
2,201401,201401,56,1,3,3,3,3,5,13.6,0.11,"R11395"
1,201401,201401,56,1,4,3,3,4,5,13.6,0.11,"R11396"
1,201401,201401,55,1,4,3,3,2,4,13.6,0.11,"R11397"
2,201401,201401,56,1,3,3,3,3,4,13.72,0.13,"R11398"
1,201401,201401,56,1,3,5,3,2,4,13.72,0.13,"R11399"
2,201401,201401,56,1,3,4,4,4,5,13.72,0.13,"R11400"
2,201401,201401,56,1,1,2,1,2,2,13.72,0.13,"R11401"
2,201401,201401,56,1,4,2,2,4,3,13.72,0.13,"R11402"
1,201401,201401,56,1,5,3,5,5,3,13.72,0.13,"R11403"
1,201401,201401,57,1,4,3,3,3,5,13.76,0.12,"R11404"
1,201401,201401,58,1,4,2,3,3,4,13.76,0.12,"R11405"
2,201401,201401,58,1,5,2,3,3,3,13.76,0.12,"R11406"
2,201401,201401,58,1,5,3,4,4,5,13.76,0.12,"R11407"
1,201401,201401,58,1,5,3,3,3,4,13.76,0.12,"R11408"
1,201401,201401,57,1,5,4,5,4,5,13.76,0.12,"R11409"
2,201401,201401,57,1,4,2,2,2,3,13.76,0.12,"R11410"
2,201401,201401,57,1,5,2,3,3,4,13.76,0.12,"R11411"
1,201402,201402,57,1,4,4,4,4,5,13.49,0.12,"R11412"
1,201402,201402,61,1,4,4,4,5,5,13.49,0.12,"R11413"
1,201402,201402,61,1,4,2,2,3,4,13.49,0.12,"R11414"
2,201402,201402,57,1,4,3,3,3,5,13.49,0.12,"R11415"
1,201402,201402,61,1,5,2,3,4,4,13.49,0.12,"R11416"
2,201402,201402,55,1,5,2,3,4,4,13.63,0.11,"R11417"
1,201402,201402,55,1,4,3,3,3,4,13.63,0.11,"R11418"
1,201402,201402,55,1,5,3,3,4,4,13.63,0.11,"R11419"
2,201402,201402,55,1,3,3,3,3,5,13.63,0.11,"R11420"
2,201402,201402,55,1,2,4,2,3,3,13.63,0.11,"R11421"
2,201402,201402,55,1,5,3,3,4,5,13.63,0.11,"R11422"
2,201402,201402,63,1,4,4,4,4,5,13.46,0.13,"R11424"
2,201402,201402,63,1,4,3,3,4,4,13.46,0.13,"R11425"
1,201402,201402,63,1,5,3,3,3,5,13.46,0.13,"R11426"
2,201402,201402,63,1,4,3,3,3,5,13.46,0.13,"R11427"
2,201402,201402,63,1,3,4,3,3,5,13.46,0.13,"R11428"
2,201402,201402,63,1,4,4,4,5,5,13.46,0.13,"R11429"
2,201402,201402,53,1,3,4,4,4,5,13.93,0.14,"R11430"
2,201402,201402,53,1,5,2,3,2,3,13.93,0.14,"R11431"
2,201402,201402,53,1,4,3,4,3,4,13.93,0.14,"R11432"
1,201402,201402,53,1,4,3,3,3,4,13.93,0.14,"R11433"
2,201402,201402,53,1,3,3,3,3,4,13.93,0.14,"R11434"
2,201402,201402,53,1,3,2,3,4,4,13.93,0.14,"R11435"
2,201402,201402,53,1,3,2,2,3,4,13.93,0.14,"R11436"
1,201402,201402,60,1,3,4,3,4,5,14.03,0.15,"R11437"
2,201402,201402,60,1,3,3,3,2,4,14.03,0.15,"R11438"
2,201402,201402,59,1,3,3,3,3,5,14.03,0.15,"R11439"
1,201402,201402,60,1,3,4,3,4,5,14.03,0.15,"R11440"
1,201402,201402,60,1,3,2,2,3,2,14.03,0.15,"R11441"
1,201402,201402,59,1,2,4,4,2,4,14.03,0.15,"R11442"
1,201402,201402,59,1,4,3,3,3,5,14.03,0.15,"R11443"
2,201402,201402,59,1,2,3,3,2,3,14.03,0.15,"R11444"
2,201403,201403,56,1,3,3,3,4,5,13.87,0.12,"R11445"
2,201403,201403,56,1,2,3,3,3,5,13.87,0.12,"R11446"
2,201403,201403,55,1,3,3,3,3,4,13.87,0.12,"R11447"
1,201403,201403,62,1,3,4,4,4,5,13.87,0.12,"R11448"
2,201403,201403,62,1,3,2,3,3,3,13.87,0.12,"R11449"
2,201403,201403,55,1,4,3,3,3,4,13.87,0.12,"R11450"
1,201403,201403,55,1,4,3,3,4,4,13.87,0.12,"R11451"
1,201403,201403,54,1,4,2,2,4,4,8.64,0.00100000104749745,"R11452"
1,201403,201403,54,1,4,3,3,4,5,8.64,0.00100000104749745,"R11453"
2,201403,201403,54,1,3,2,2,2,3,8.64,0.00100000104749745,"R11455"
1,201403,201403,54,1,3,3,3,2,3,8.64,0.00100000104749745,"R11456"
1,201403,201403,54,1,4,1,1,3,1,8.64,0.00100000104749745,"R11457"
1,201403,201403,56,1,4,2,2,4,4,14,0.11,"R11458"
2,201403,201403,61,1,3,3,4,3,5,14,0.11,"R11459"
2,201403,201403,56,1,3,4,4,4,3,14,0.11,"R11460"
2,201403,201403,56,1,3,3,3,3,4,14,0.11,"R11461"
2,201403,201403,56,1,5,2,2,2,3,14,0.11,"R11462"
2,201403,201403,57,1,3,2,2,3,4,14.15,0.13,"R11463"
1,201403,201403,57,1,4,4,3,4,4,14.15,0.13,"R11464"
1,201403,201403,57,1,4,4,3,4,5,14.15,0.13,"R11465"
1,201403,201403,59,1,4,3,3,3,4,14.15,0.13,"R11466"
2,201403,201403,59,1,5,1,2,2,1,14.15,0.13,"R11467"
1,201403,201403,57,1,4,2,2,4,4,14.15,0.13,"R11468"
2,201403,201403,57,1,5,3,3,4,5,14.15,0.13,"R11469"
1,201403,201403,59,1,3,3,4,4,5,14.15,0.13,"R11470"
1,201403,201403,57,1,4,3,3,4,5,14.15,0.13,"R11471"
2,201403,201403,57,1,5,3,3,3,4,14.15,0.13,"R11472"
1,201403,201403,59,1,4,3,2,3,4,14.15,0.13,"R11473"
2,201403,201403,54,1,2,3,2,3,5,13.47,0.14,"R11474"
2,201403,201403,54,1,3,3,4,3,4,13.47,0.14,"R11475"
2,201403,201403,54,1,4,2,3,4,4,13.47,0.14,"R11476"
1,201403,201403,54,1,4,3,3,3,5,13.47,0.14,"R11477"
2,201403,201403,54,1,3,3,3,4,5,13.47,0.14,"R11478"
2,201403,201403,54,1,4,3,3,4,4,13.47,0.14,"R11479"
1,201403,201403,54,1,3,2,2,4,3,13.47,0.14,"R11480"
2,201404,201404,69,1,4,3,4,4,4,13.77,0.12,"R11481"
2,201404,201404,60,1,4,3,4,4,5,13.77,0.12,"R11482"
1,201404,201404,60,1,4,3,3,2,5,13.77,0.12,"R11483"
2,201404,201404,61,1,3,4,4,3,5,13.77,0.12,"R11484"
2,201404,201404,61,1,3,2,3,2,3,13.77,0.12,"R11485"
2,201404,201404,60,1,4,2,2,3,4,13.77,0.12,"R11486"
2,201404,201404,62,1,3,4,3,3,5,13.77,0.12,"R11487"
1,201404,201404,60,1,2,3,4,4,4,13.77,0.12,"R11488"
2,201404,201404,61,1,5,2,3,3,3,13.77,0.12,"R11489"
1,201404,201404,60,1,5,3,4,3,5,13.77,0.12,"R11490"
1,201404,201404,60,1,4,3,3,3,5,13.77,0.12,"R11491"
1,201404,201404,57,1,2,3,3,2,3,13.88,0.16,"R11492"
1,201404,201404,57,1,3,4,4,5,4,13.88,0.16,"R11493"
1,201404,201404,57,1,2,4,3,2,2,13.88,0.16,"R11494"
2,201404,201404,54,1,3,3,3,3,5,13.03,0.09,"R11495"
2,201404,201404,53,1,3,3,3,3,5,13.03,0.09,"R11496"
1,201404,201404,53,1,3,4,4,4,5,13.03,0.09,"R11497"
1,201404,201404,54,1,3,3,3,3,5,13.03,0.09,"R11498"
2,201404,201404,54,1,3,2,2,2,3,13.03,0.09,"R11499"
2,201404,201404,53,1,3,2,3,3,3,13.03,0.09,"R11500"
2,201404,201404,53,1,4,3,3,3,4,13.03,0.09,"R11501"
2,201404,201404,54,1,3,2,3,2,3,13.03,0.09,"R11502"
2,201404,201404,53,1,3,2,3,3,3,13.03,0.09,"R11503"
2,201404,201404,57,1,3,2,2,3,3,14.14,0.13,"R11504"
2,201404,201404,57,1,4,2,2,3,5,14.14,0.13,"R11505"
2,201404,201404,57,1,3,2,2,2,4,14.14,0.13,"R11506"
1,201404,201404,56,1,2,2,2,4,4,14.14,0.13,"R11507"
1,201404,201404,56,1,5,4,3,4,4,14.14,0.13,"R11508"
1,201404,201404,56,1,3,5,3,5,5,14.14,0.13,"R11509"
2,201404,201404,56,1,5,4,4,4,5,14.14,0.13,"R11510"
1,201404,201404,57,1,4,3,3,4,5,14.14,0.13,"R11511"
2,201404,201404,54,1,4,2,2,4,4,13.91,0.13,"R11512"
2,201404,201404,54,1,2,3,3,3,3,13.91,0.13,"R11513"
1,201404,201404,54,1,3,3,3,4,5,13.91,0.13,"R11514"
2,201404,201404,54,1,4,3,3,3,5,13.91,0.13,"R11515"
2,201404,201404,54,1,4,3,3,3,5,13.91,0.13,"R11516"
2,201404,201404,65,1,4,3,3,3,5,13.61,0.14,"R11520"
2,201404,201404,58,1,4,3,3,3,5,14.03,0.14,"R11526"
1,201404,201404,58,1,3,2,2,2,4,14.03,0.14,"R11527"
1,201404,201404,58,1,4,3,3,4,5,14.03,0.14,"R11528"
2,201404,201404,59,1,4,3,3,3,5,14.03,0.14,"R11529"
